2013/07/02 18:42:51:441  INFO:   Loaded Symbol File C:\ISV System\Config\FirmwareSymbols\build33136.sym for firmware Build #33136
2013/07/02 18:42:51:519  INFO:   CommunicationSystemLog properties: .\CommunicationSystem.logger.properties
2013/07/02 18:42:51:519  INFO:   CommunicationSystemLog log       : .\logs\prbCalTxScriptLog 2013.07.02 18.42.51_CommunicationSystem.Log
2013/07/02 18:42:59:269  INFO:   Setting the event sink for ScriptEngineProcedure
2013/07/02 18:42:59:269  INFO:   Program parameters checks are enabled
2013/07/02 18:42:59:284  INFO:   ********************************************************************************
2013/07/02 18:42:59:284  INFO:   Starting ScriptEngineProcedure, Assembly  version 
2013/07/02 18:42:59:300  INFO:   Config: ICD (NCommunicationSystem ver: nCommunicationSystem, Version=1.8.2.1, Culture=neutral, PublicKeyToken=56b5378c99c0bcfd; FTDI Driver ver: 2.08.28.0; PRB FPGA ver: 18)
2013/07/02 18:42:59:300  INFO:   Setting the radio board transmit power to level 0x7.
2013/07/02 18:42:59:300  INFO:   Radio board power level set to 7.
2013/07/02 18:42:59:300  INFO:   ECG Timeout Interval set to 10 seconds.
2013/07/02 18:42:59:300  STATE:  Changing state to ScriptExecStateMachine.WaitForNextCmdState, ID[1]
2013/07/02 18:42:59:300  INFO:   FwDvtSystem Started the event processing thread
2013/07/02 18:42:59:394  ACTION: Read PRB FPGA: Address=0x3000 Data=0x12
2013/07/02 18:42:59:409  RESULT: FPGA 0x3000 Expected: 18 Actual: 18
2013/07/02 18:42:59:675  ACTION: Calibrate CC1020
2013/07/02 18:42:59:753  INFO:   CC1020 calibration passed
2013/07/02 18:42:59:784  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 18:42:59:784  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 18:42:59:784  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 18:42:59:800  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 18:42:59:800  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 18:42:59:800  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 18:42:59:816  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 18:42:59:816  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 18:42:59:816  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 18:42:59:831  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 18:42:59:831  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 18:42:59:831  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 18:43:04:347  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 18:43:04:347  ACTION: Write PRB FPGA: Address=0x3026 Data=0xD8
