
---------- SYSTEMBER.LOG
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  1
S-ICD command failures =  2
S-ICD command failures =  1
S-ICD command failures =  0
S-ICD command failures =  1
S-ICD command failures =  0
S-ICD command failures =  7
S-ICD command failures =  0
S-ICD command failures =  2
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
S-ICD command failures =  0
